work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2022,Senior,Full-time,Data Analyst,81666,USD,81666,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,120000,USD,120000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,95000,USD,95000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Principal Machine Learning Engineer,190000,USD,190000,United States,Remote,United States,L,Machine Learning and AI
2022,Senior,Full-time,Data Engineer,194000,USD,194000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,129400,USD,129400,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Analyst,201000,USD,201000,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,89200,USD,89200,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Scientist,165000,USD,165000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,125000,USD,125000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Applied Scientist,230000,USD,230000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Applied Scientist,196000,USD,196000,United States,Remote,United States,M,Data Science and Research
2022,Mid-level,Full-time,Machine Learning Engineer,130000,USD,130000,United States,In-person,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Machine Learning Engineer,90000,USD,90000,United States,In-person,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Machine Learning Researcher,150000,USD,150000,United States,Remote,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Machine Learning Researcher,100000,USD,100000,United States,Remote,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Machine Learning Engineer,230000,USD,230000,United States,In-person,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Machine Learning Engineer,150000,USD,150000,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Data Engineer,153600,USD,153600,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,106800,USD,106800,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Machine Learning Researcher,130000,USD,130000,United States,Remote,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Machine Learning Researcher,100000,USD,100000,United States,Remote,United States,M,Machine Learning and AI
2022,Senior,Full-time,Data Engineer,216000,USD,216000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,144000,USD,144000,United States,Remote,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Scientist,180000,USD,180000,United States,In-person,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Scientist,120000,USD,120000,United States,In-person,United States,M,Data Science and Research
2022,Entry-level,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M,Data Engineering
2022,Entry-level,Full-time,Data Engineer,135000,USD,135000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Analyst,192500,USD,192500,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,140000,USD,140000,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Engineer,152500,USD,152500,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Analyst,65000,USD,65000,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,55000,USD,55000,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Engineer,178750,USD,178750,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Scientist,60000,EUR,63040,France,Remote,France,M,Data Science and Research
2022,Mid-level,Full-time,Data Scientist,50000,EUR,52533,France,Remote,France,M,Data Science and Research
2022,Mid-level,Full-time,Machine Learning Scientist,165000,USD,165000,United States,In-person,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Machine Learning Scientist,135000,USD,135000,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Analytics Engineer,170000,USD,170000,United States,Remote,United States,M,Leadership and Management
2022,Senior,Full-time,Analytics Engineer,125000,USD,125000,United States,Remote,United States,M,Leadership and Management
2022,Senior,Full-time,Data Engineer,105000,USD,105000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,70000,USD,70000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,130000,USD,130000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,95000,USD,95000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,203500,USD,203500,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,152000,USD,152000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Engineer,197430,USD,197430,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,134760,USD,134760,United States,Remote,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Scientist,120000,USD,120000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Engineer,197000,USD,197000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,99000,USD,99000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,220000,USD,220000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,162000,USD,162000,United States,Remote,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,105120,EUR,110446,Lithuania,In-person,Lithuania,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,75360,EUR,79178,Lithuania,In-person,Lithuania,M,Data Engineering
2022,Mid-level,Full-time,Data Science Consultant,57000,GBP,70186,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2022,Mid-level,Full-time,Data Science Consultant,42000,GBP,51716,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2022,Senior,Full-time,Data Architect,149040,USD,149040,United States,Remote,United States,M,Data Architecture and Modeling
2022,Senior,Full-time,Data Architect,113900,USD,113900,United States,Remote,United States,M,Data Architecture and Modeling
2020,Mid-level,Full-time,Business Data Analyst,95000,USD,95000,United States,In-person,United States,M,Data Analysis
2021,Senior,Full-time,Data Analyst,115000,USD,115000,United States,Remote,United States,S,Data Analysis
2022,Senior,Full-time,Data Analyst,171000,USD,171000,United States,Remote,Australia,L,Data Analysis
2022,Senior,Full-time,Data Engineer,100000,USD,100000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,78000,USD,78000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,120000,USD,120000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,95000,USD,95000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Specialist,110000,USD,110000,United States,In-person,United States,M,Data Management and Strategy
2022,Senior,Full-time,Data Specialist,70000,USD,70000,United States,In-person,United States,M,Data Management and Strategy
2022,Entry-level,Freelance,Data Analytics Consultant,50000,USD,50000,Belgium,Remote,United States,S,Leadership and Management
2022,Senior,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Analyst,150000,USD,150000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Engineer,230000,USD,230000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,154600,USD,154600,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,United States,In-person,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Data Engineer,160000,USD,160000,United States,Remote,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,75000,USD,75000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,45000,EUR,47280,Spain,In-person,Spain,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,36000,EUR,37824,Spain,In-person,Spain,M,Data Science and Research
2022,Senior,Full-time,Data Engineer,213000,USD,213000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,152000,USD,152000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,140000,USD,140000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,120000,USD,120000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,110000,USD,110000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,70000,USD,70000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Machine Learning Software Engineer,227200,USD,227200,Canada,Remote,Canada,M,Machine Learning and AI
2022,Senior,Full-time,Machine Learning Software Engineer,168000,USD,168000,Canada,Remote,Canada,M,Machine Learning and AI
2022,Mid-level,Full-time,Data Scientist,61000,EUR,64090,Germany,In-person,Germany,M,Data Science and Research
2022,Mid-level,Full-time,Data Scientist,58000,EUR,60938,Germany,In-person,Germany,M,Data Science and Research
2022,Senior,Full-time,ML Engineer,243000,USD,243000,United States,Remote,United States,M,Machine Learning and AI
2022,Senior,Full-time,ML Engineer,183000,USD,183000,United States,Remote,United States,M,Machine Learning and AI
2022,Senior,Full-time,Data Engineer,175000,USD,175000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,150000,USD,150000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Scientist,130000,USD,130000,United States,Remote,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Scientist,90000,USD,90000,United States,Remote,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Analyst,165000,USD,165000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,124000,USD,124000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Engineer,178000,USD,178000,Canada,In-person,Canada,M,Data Engineering
2022,Senior,Full-time,Data Engineer,132000,USD,132000,Canada,In-person,Canada,M,Data Engineering
2022,Senior,Full-time,Data Engineer,300000,USD,300000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Analyst,169000,USD,169000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,110600,USD,110600,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,116000,USD,116000,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,96000,USD,96000,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,75000,GBP,92350,United Kingdom,In-person,United Kingdom,M,Data Analysis
2022,Senior,Full-time,Data Analyst,57000,GBP,70186,United Kingdom,In-person,United Kingdom,M,Data Analysis
2022,Senior,Full-time,Data Analyst,105000,USD,105000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,70000,USD,70000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Machine Learning Researcher,137000,CAD,105236,Canada,Hybrid,Canada,L,Machine Learning and AI
2022,Senior,Full-time,Data Engineer,194000,USD,194000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,129400,USD,129400,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Architect,190000,USD,190000,United States,Remote,United States,M,Data Architecture and Modeling
2022,Senior,Full-time,Data Architect,135000,USD,135000,United States,Remote,United States,M,Data Architecture and Modeling
2022,Senior,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,70000,USD,70000,United States,In-person,United States,M,Data Analysis
2022,Entry-level,Full-time,Machine Learning Engineer,189750,USD,189750,United States,In-person,United States,M,Machine Learning and AI
2022,Entry-level,Full-time,Machine Learning Engineer,140250,USD,140250,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Data Analyst,130000,USD,130000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,160000,USD,160000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,109000,USD,109000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Research Engineer,250000,USD,250000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Research Engineer,150000,USD,150000,United States,In-person,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Analyst,206000,USD,206000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,160000,USD,160000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Engineer,135000,USD,135000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,120000,USD,120000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Machine Learning Engineer,110000,EUR,115573,France,Remote,France,M,Machine Learning and AI
2022,Senior,Full-time,Machine Learning Engineer,70000,EUR,73546,France,Remote,France,M,Machine Learning and AI
2022,Entry-level,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M,Data Engineering
2022,Entry-level,Full-time,Data Engineer,135000,USD,135000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Analyst,150000,USD,150000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Engineer,120000,USD,120000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,95000,USD,95000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,65000,EUR,68293,Spain,In-person,Spain,M,Data Engineering
2022,Senior,Full-time,Data Engineer,40000,EUR,42026,Spain,In-person,Spain,M,Data Engineering
2022,Senior,Full-time,Data Engineer,191200,USD,191200,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,191200,USD,191200,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering
2022,Entry-level,Full-time,Machine Learning Research Engineer,63000,EUR,66192,Germany,Hybrid,Germany,L,Data Science and Research
2022,Senior,Full-time,Data Engineer,230000,USD,230000,United States,In-person,United States,L,Data Engineering
2022,Senior,Full-time,Data Engineer,154600,USD,154600,United States,In-person,United States,L,Data Engineering
2022,Senior,Full-time,Data Engineer,120000,USD,120000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,95000,USD,95000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,140000,USD,140000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,120000,USD,120000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Analyst,169000,USD,169000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,110600,USD,110600,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,80000,USD,80000,United States,Remote,United States,L,Data Analysis
2022,Senior,Full-time,Data Engineer,185900,USD,185900,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,129300,USD,129300,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Analytics Engineer,135000,USD,135000,United States,In-person,United States,M,Leadership and Management
2022,Senior,Full-time,Analytics Engineer,110000,USD,110000,United States,In-person,United States,M,Leadership and Management
2022,Mid-level,Full-time,Data Analytics Manager,155000,USD,155000,United States,In-person,United States,M,Leadership and Management
2022,Mid-level,Full-time,Data Analytics Manager,140000,USD,140000,United States,In-person,United States,M,Leadership and Management
2022,Senior,Full-time,Data Engineer,205000,USD,205000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,150000,USD,150000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,179500,USD,179500,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,134000,USD,134000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Scientist,180000,USD,180000,United States,In-person,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Scientist,120000,USD,120000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,175000,USD,175000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,145000,USD,145000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Architect,235000,USD,235000,United States,Remote,United States,M,Data Architecture and Modeling
2022,Senior,Full-time,Data Architect,175000,USD,175000,United States,Remote,United States,M,Data Architecture and Modeling
2022,Entry-level,Full-time,Data Science Consultant,26000,EUR,27317,Spain,Hybrid,Spain,L,Data Science and Research
2022,Mid-level,Full-time,Data Engineer,160000,USD,160000,United States,Remote,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,90000,USD,90000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,65000,EUR,68293,Spain,In-person,Spain,M,Data Engineering
2022,Senior,Full-time,Data Engineer,35000,EUR,36773,Spain,In-person,Spain,M,Data Engineering
2022,Senior,Full-time,Data Engineer,145000,USD,145000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,115000,USD,115000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Specialist,165000,USD,165000,United States,In-person,United States,M,Data Management and Strategy
2022,Mid-level,Full-time,Data Specialist,135000,USD,135000,United States,In-person,United States,M,Data Management and Strategy
2022,Senior,Full-time,Data Engineer,168400,USD,168400,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,105200,USD,105200,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Deep Learning Engineer,70000,GBP,86193,United Kingdom,Remote,United Kingdom,M,Machine Learning and AI
2022,Mid-level,Full-time,Deep Learning Engineer,40000,GBP,49253,United Kingdom,Remote,United Kingdom,M,Machine Learning and AI
2022,Senior,Full-time,Data Engineer,200000,USD,200000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,45000,EUR,47280,Spain,In-person,Spain,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,36000,EUR,37824,Spain,In-person,Spain,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,198800,USD,198800,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,122600,USD,122600,United States,In-person,United States,M,Data Science and Research
2022,Entry-level,Freelance,Machine Learning Engineer,100000,USD,100000,"Iran, Islamic Republic of",Remote,"Iran, Islamic Republic of",M,Machine Learning and AI
2022,Mid-level,Full-time,BI Data Analyst,100000,EUR,105066,France,Hybrid,France,M,Data Analysis
2022,Senior,Full-time,Data Analyst,130000,USD,130000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Analytics Engineer,85000,GBP,104663,United Kingdom,In-person,United Kingdom,M,Leadership and Management
2022,Mid-level,Full-time,Analytics Engineer,60000,GBP,73880,United Kingdom,In-person,United Kingdom,M,Leadership and Management
2022,Senior,Full-time,Data Engineer,125000,USD,125000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,110000,USD,110000,United States,Remote,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Analyst,165000,USD,165000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,124000,USD,124000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Scientist,148000,USD,148000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,107000,USD,107000,United States,Remote,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Analyst,150000,USD,150000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2022,Entry-level,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M,Data Engineering
2022,Entry-level,Full-time,Data Engineer,135000,USD,135000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,120000,USD,120000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,95000,USD,95000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,153600,USD,153600,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,106800,USD,106800,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Analyst,100000,USD,100000,Canada,In-person,Canada,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,65000,USD,65000,Canada,In-person,Canada,M,Data Analysis
2022,Mid-level,Full-time,Data Engineer,120000,USD,120000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,95000,USD,95000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,60000,EUR,63040,Portugal,In-person,Portugal,M,Data Engineering
2022,Senior,Full-time,Data Engineer,35000,EUR,36773,Portugal,In-person,Portugal,M,Data Engineering
2022,Executive,Full-time,Data Engineer,310000,USD,310000,United States,Remote,United States,M,Data Engineering
2022,Executive,Full-time,Data Engineer,239000,USD,239000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Science Manager,299500,USD,299500,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Science Manager,245100,USD,245100,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,168000,USD,168000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,130000,USD,130000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,136000,USD,136000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,104000,USD,104000,United States,Remote,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Engineer,161000,USD,161000,United States,Remote,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,118000,USD,118000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Applied Scientist,205000,USD,205000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Applied Scientist,184000,USD,184000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Science Manager,247500,USD,247500,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Science Manager,172200,USD,172200,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Management Specialist,65000,EUR,68293,Italy,In-person,Italy,L,Data Management and Strategy
2022,Senior,Full-time,Data Analyst,177000,USD,177000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,131000,USD,131000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Applied Scientist,205000,USD,205000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Applied Scientist,184000,USD,184000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Engineer,146000,USD,146000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,102000,USD,102000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Analyst,169000,USD,169000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,110600,USD,110600,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Applied Scientist,230000,USD,230000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Applied Scientist,196000,USD,196000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Engineer,135000,USD,135000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,100000,USD,100000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,80000,USD,80000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,65000,USD,65000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,135000,USD,135000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,100000,USD,100000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,50000,GBP,61566,United Kingdom,Remote,United Kingdom,M,Data Engineering
2022,Senior,Full-time,Data Engineer,35000,GBP,43096,United Kingdom,Remote,United Kingdom,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,175000,USD,175000,United States,Remote,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,135000,USD,135000,United States,Remote,United States,M,Data Engineering
2022,Entry-level,Full-time,Data Scientist,80000,USD,80000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Engineer,231250,USD,231250,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,138750,USD,138750,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Analytics Engineer,193750,USD,193750,United States,Remote,United States,M,Leadership and Management
2022,Senior,Full-time,Analytics Engineer,116250,USD,116250,United States,Remote,United States,M,Leadership and Management
2022,Senior,Full-time,Data Engineer,231250,USD,231250,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,138750,USD,138750,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Analytics Engineer,231250,USD,231250,United States,Remote,United States,M,Leadership and Management
2022,Senior,Full-time,Analytics Engineer,138750,USD,138750,United States,Remote,United States,M,Leadership and Management
2022,Senior,Full-time,Analytics Engineer,231250,USD,231250,United States,Remote,United States,M,Leadership and Management
2022,Senior,Full-time,Analytics Engineer,138750,USD,138750,United States,Remote,United States,M,Leadership and Management
2022,Senior,Full-time,Data Engineer,193750,USD,193750,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,116250,USD,116250,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,208000,USD,208000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,127000,USD,127000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Research Scientist,300000,USD,300000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Research Scientist,196000,USD,196000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,United States,In-person,United States,M,Machine Learning and AI
2021,Mid-level,Freelance,Autonomous Vehicle Technician,45555,USD,45555,American Samoa,Hybrid,Bahamas,M,Machine Learning and AI
2022,Senior,Full-time,Data Engineer,185900,USD,185900,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,129300,USD,129300,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,45000,EUR,47280,Spain,In-person,Spain,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,36000,EUR,37824,Spain,In-person,Spain,M,Data Science and Research
