work_year,experience_level,employment_type,salary_currency,work_setting,company_location,company_size,job_category
2024,Senior,Full-time,USD,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2024,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,USD,Remote,United States,M,BI and Visualization
2024,Mid-level,Full-time,USD,Remote,United States,M,BI and Visualization
2024,Mid-level,Full-time,GBP,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,GBP,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,USD,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,Remote,United States,M,BI and Visualization
2024,Senior,Full-time,USD,Remote,United States,M,BI and Visualization
2024,Mid-level,Full-time,USD,In-person,Canada,M,Data Management and Strategy
2024,Mid-level,Full-time,USD,In-person,Canada,M,Data Management and Strategy
2024,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2024,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2024,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2024,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,USD,Remote,United States,M,Data Analysis
2024,Entry-level,Full-time,USD,Remote,United States,M,Data Analysis
2024,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2024,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Analysis
2024,Executive,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Executive,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Quality and Operations
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Quality and Operations
2024,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2024,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,Canada,M,Data Analysis
2024,Senior,Full-time,USD,In-person,Canada,M,Data Analysis
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,USD,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,USD,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2024,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,Remote,United States,M,Data Analysis
2024,Mid-level,Full-time,USD,Remote,United States,M,Data Analysis
2024,Mid-level,Full-time,USD,Remote,United States,M,Data Analysis
2024,Mid-level,Full-time,USD,Remote,United States,M,Data Analysis
2024,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2024,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,Remote,United States,M,Leadership and Management
2024,Senior,Full-time,USD,Remote,United States,M,Leadership and Management
2024,Entry-level,Full-time,USD,Remote,United States,M,BI and Visualization
2024,Entry-level,Full-time,USD,Remote,United States,M,BI and Visualization
2024,Senior,Full-time,USD,Remote,United States,M,BI and Visualization
2024,Senior,Full-time,USD,Remote,United States,M,BI and Visualization
2024,Entry-level,Full-time,USD,Remote,United States,M,Data Management and Strategy
2024,Entry-level,Full-time,USD,Remote,United States,M,Data Management and Strategy
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Analysis
2024,Senior,Full-time,USD,In-person,Canada,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,Canada,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2024,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2024,Senior,Full-time,USD,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,USD,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,USD,In-person,United States,M,BI and Visualization
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Entry-level,Full-time,USD,Remote,United States,M,Data Analysis
2024,Entry-level,Full-time,USD,Remote,United States,M,Data Analysis
2024,Executive,Full-time,USD,Remote,Canada,M,Data Engineering
2024,Executive,Full-time,USD,Remote,Canada,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,USD,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,USD,In-person,Australia,M,Data Analysis
2024,Senior,Full-time,USD,In-person,Australia,M,Data Analysis
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,GBP,In-person,United Kingdom,M,Data Engineering
2024,Senior,Full-time,GBP,In-person,United Kingdom,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Quality and Operations
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Quality and Operations
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2024,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,USD,Remote,United States,M,BI and Visualization
2024,Senior,Full-time,USD,Remote,United States,M,BI and Visualization
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Quality and Operations
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Quality and Operations
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2024,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2024,Mid-level,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,USD,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,USD,In-person,United States,M,BI and Visualization
2024,Mid-level,Full-time,USD,In-person,United States,M,BI and Visualization
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,EUR,Remote,Spain,L,Data Analysis
2024,Mid-level,Full-time,USD,In-person,Egypt,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,Egypt,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,USD,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,USD,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,USD,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,USD,In-person,United States,M,Data Analysis
2024,Executive,Full-time,USD,In-person,Canada,M,Machine Learning and AI
2024,Executive,Full-time,USD,In-person,Canada,M,Machine Learning and AI
2024,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2024,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
